date,region.ce.braslovče,region.ce.celje,region.ce.dobje,region.ce.dobrna,region.ce.kozje,region.ce.laško,region.ce.ljubno,region.ce.mozirje,region.ce.nazarje,region.ce.podčetrtek,region.ce.polzela,region.ce.prebold,region.ce.rečica_ob_savinji,region.ce.rogatec,region.ce.rogaška_slatina,region.ce.slovenske_konjice,region.ce.tabor,region.ce.velenje,region.ce.vitanje,region.ce.vojnik,region.ce.vransko,region.ce.zreče,region.ce.šentjur,region.ce.šmarje_pri_jelšah,region.ce.šmartno_ob_paki,region.ce.šoštanj,region.ce.štore,region.ce.žalec,region.kk.bistrica_ob_sotli,region.kk.brežice,region.kk.kostanjevica_na_krki,region.kk.krško,region.kk.radeče,region.kk.sevnica,region.kp.ankaran,region.kp.divača,region.kp.hrpelje-kozina,region.kp.izola,region.kp.komen,region.kp.koper,region.kp.piran,region.kp.sežana,region.kr.bled,region.kr.bohinj,region.kr.cerklje_na_gorenjskem,region.kr.gorenja_vas-poljane,region.kr.gorje,region.kr.jesenice,region.kr.kranj,region.kr.kranjska_gora,region.kr.naklo,region.kr.preddvor,region.kr.radovljica,region.kr.tržič,region.kr.šenčur,region.kr.škofja_loka,region.kr.železniki,region.kr.žiri,region.kr.žirovnica,region.lj.borovnica,region.lj.brezovica,region.lj.dobrepolje,region.lj.dobrova-polhov_gradec,region.lj.dol_pri_ljubljani,region.lj.domžale,region.lj.grosuplje,region.lj.horjul,region.lj.ig,region.lj.ivančna_gorica,region.lj.kamnik,region.lj.komenda,region.lj.ljubljana,region.lj.log-dragomer,region.lj.logatec,region.lj.lukovica,region.lj.medvode,region.lj.mengeš,region.lj.moravče,region.lj.trzin,region.lj.velike_lašče,region.lj.vodice,region.lj.vrhnika,region.lj.škofljica,region.lj.šmartno_pri_litiji,region.mb.benedikt,region.mb.cerkvenjak,region.mb.cirkulane,region.mb.destrnik,region.mb.dornava,region.mb.duplek,region.mb.gorišnica,region.mb.hajdina,region.mb.hoče-slivnica,region.mb.kidričevo,region.mb.kungota,region.mb.lenart,region.mb.lovrenc_na_pohorju,region.mb.majšperk,region.mb.makole,region.mb.maribor,region.mb.markovci,region.mb.miklavž_na_dravskem_polju,region.mb.oplotnica,region.mb.ormož,region.mb.pesnica,region.mb.podlehnik,region.mb.poljčane,region.mb.ptuj,region.mb.rače-fram,region.mb.ruše,region.mb.selnica_ob_dravi,region.mb.slovenska_bistrica,region.mb.središče_ob_dravi,region.mb.starše,region.mb.sveta_ana,region.mb.sveta_trojica_v_slovenskih_goricah,region.mb.sveti_andraž_v_slovenskih_goricah,region.mb.sveti_tomaž,region.mb.trnovska_vas,region.mb.videm,region.mb.zavrč,region.mb.šentilj,region.mb.žetale,region.ms.apače,region.ms.beltinci,region.ms.cankova,region.ms.dobrovnik,region.ms.gornja_radgona,region.ms.gornji_petrovci,region.ms.grad,region.ms.kobilje,region.ms.križevci,region.ms.kuzma,region.ms.lendava,region.ms.ljutomer,region.ms.moravske_toplice,region.ms.murska_sobota,region.ms.odranci,region.ms.puconci,region.ms.radenci,region.ms.razkrižje,region.ms.rogašovci,region.ms.sveti_jurij_ob_ščavnici,region.ms.tišina,region.ms.turnišče,region.ms.velika_polana,region.ms.veržej,region.ms.črenšovci,region.ms.šalovci,region.ng.ajdovščina,region.ng.bovec,region.ng.brda,region.ng.cerkno,region.ng.idrija,region.ng.kanal,region.ng.kobarid,region.ng.miren-kostanjevica,region.ng.nova_gorica,region.ng.renče-vogrsko,region.ng.tolmin,region.ng.vipava,region.ng.šempeter-vrtojba,region.nm.dolenjske_toplice,region.nm.kostel,region.nm.kočevje,region.nm.metlika,region.nm.mirna,region.nm.mirna_peč,region.nm.mokronog-trebelno,region.nm.novo_mesto,region.nm.ribnica,region.nm.semič,region.nm.sodražica,region.nm.straža,region.nm.trebnje,region.nm.črnomelj,region.nm.šentjernej,region.nm.šentrupert,region.nm.škocjan,region.nm.šmarješke_toplice,region.nm.žužemberk,region.po.bloke,region.po.cerknica,region.po.ilirska_bistrica,region.po.loška_dolina,region.po.pivka,region.po.postojna,region.sg.dravograd,region.sg.mežica,region.sg.mislinja,region.sg.muta,region.sg.podvelka,region.sg.prevalje,region.sg.radlje_ob_dravi,region.sg.ravne_na_koroškem,region.sg.ribnica_na_pohorju,region.sg.slovenj_gradec,region.sg.vuzenica,region.sg.črna_na_koroškem,region.t.tujina,region.za.hrastnik,region.za.litija,region.za.trbovlje,region.za.zagorje_ob_savi
2020-03-14,,,,,,,,1,1,1,,,,,7,,,,,,,,2,18,,1,,1,,1,,,,,,,,2,,1,3,1,,,,,1,1,3,,,1,2,,,1,,,2,,,,,1,5,1,3,,,1,,62,,1,1,,,2,1,5,2,1,,1,,,,,,1,,2,1,1,,2,1,,,5,,1,,,,,,2,,,,2,,,,,,,,,,,,,1,,,,,,1,,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,1,,,,21,,,,3,2,5,,,2,3,,,,4,1,,,,,1,5,,,,,,,,,,1,,,1,,2,,
2020-03-15,,,,,,,,1,1,1,,,,,7,,,,1,1,,,2,22,,1,,1,,1,,,,,,,,3,,1,3,1,1,,,,1,1,4,,,1,2,,,1,,,5,,,,,1,6,1,3,,,1,1,69,,1,1,,,2,1,5,2,1,,1,,,,,,1,,2,1,1,1,2,1,,,5,,1,,,,,,2,,,,3,,,,,,,,,,,1,,1,,,,,,1,,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,1,1,,1,21,,,,4,2,5,,,3,3,,,,4,1,,,,,6,5,1,,,,,,,,,2,,,1,,2,,
2020-03-16,,,,,,,,1,1,1,,,,,7,,,,1,1,,,2,22,,1,,1,,1,,,,,,,,3,,1,3,1,1,,,,1,1,4,,,1,2,,,2,,,6,,,,,1,7,1,4,,,2,1,76,,1,1,,,2,1,5,2,1,,1,,,,,,1,,2,1,1,1,2,1,,,5,,2,,,,,,2,,,,4,,,,,,,,,,,2,,1,,,,,,1,,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,,2,,1,1,,1,21,,,,4,2,6,,,4,3,,,,4,1,,,,,6,5,1,,,,,,,3,,5,,1,2,,2,,
2020-03-17,,1,,,,,,1,1,1,,,,,8,,,,1,1,,,2,22,,1,,1,,1,,,,,,,,3,,1,3,1,1,,,,1,1,4,,,1,2,,,2,,,6,,,,,1,7,1,4,,,2,1,77,,1,1,,,2,1,5,2,1,,1,,,,,,1,,2,1,1,1,2,1,,,6,,2,,,1,,,2,,,,5,,,,,,,,,,,2,,1,,,,,,1,,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,,2,,1,1,,1,21,,,,5,3,6,,,5,3,,,,4,1,,,1,,6,5,1,,,,,,,3,,5,,1,2,,2,,
2020-03-18,,1,,,1,,,1,1,1,,,,,9,,,,1,1,,,2,30,,1,,1,,1,,,,,,,1,3,,3,3,1,2,,,,2,1,4,,,1,2,,,2,,,6,,1,,,1,7,1,4,,1,3,1,80,,1,1,,,2,1,5,2,1,,1,,,,,,1,,2,1,1,1,2,1,,,7,,2,,,1,,,2,,,,5,,,,,,,,,,,2,,1,,,,,,1,,,2,1,,1,,,,,,,1,,,2,,,,,,,1,,,,1,,2,,1,1,,1,22,,,,5,3,6,,,5,3,,,,4,1,,,1,,6,6,1,,,,1,1,,3,,6,,1,2,,2,,
2020-03-19,,2,,1,1,,,1,1,1,,,,,11,,,,1,1,,,2,32,,1,,1,1,1,,,,,,,1,3,,3,3,1,2,,1,,2,2,4,,,1,2,,,2,,,7,,2,,,1,8,1,4,,1,6,1,82,,1,1,,,2,1,5,2,1,,1,,,,,,1,,2,1,1,1,2,1,,,8,,2,,,1,,,2,,,,6,,,,,,,,,,,2,,1,,,,,,1,,,2,1,,1,,,,,,,1,,,2,,,,,,,1,,,,1,,2,,1,1,,1,24,1,,,5,3,6,,,5,3,,,,4,1,,,1,,6,6,2,,,,1,1,,3,,6,,1,2,,2,,
2020-03-20,,2,,1,1,,,1,1,1,,,,,11,,,,1,1,,,2,32,,1,,1,1,1,,,,1,,,1,3,,3,3,1,2,,1,,2,2,5,,,1,2,,,2,,,7,,3,,,1,9,1,4,,1,7,1,92,,1,1,1,1,2,1,6,2,1,,1,,,,,,1,,2,1,1,1,2,1,,,10,,2,,,1,,,2,,,,6,,,1,,,,,,,1,2,,1,,,,,,1,,,2,1,,1,,,,,,,1,,,2,,,,,,,1,,,,1,,2,,1,1,,1,25,1,,,5,4,6,,,5,3,,,,4,1,,,1,,6,6,2,,,,1,1,,5,,6,,1,3,1,2,,
2020-03-21,,2,,1,1,,,1,1,1,,,,,14,,,,1,1,,,2,40,,1,,2,2,2,,,,1,,,1,3,,3,3,1,2,,1,,2,3,6,,,1,2,,1,3,,,7,,3,,,1,11,1,4,,1,7,2,98,,1,1,1,2,2,1,6,3,1,1,1,,,,,,1,,2,1,1,1,2,1,,,11,,2,,,1,,,2,1,,,6,,,1,,,,,,,1,2,,1,,,,,,1,,,2,1,,1,,,,,,,1,,,2,,,,,,1,1,,,,1,,2,,1,1,,1,25,1,,,5,4,6,,,6,3,,,,4,1,,,1,,6,7,2,,,,1,1,,5,,6,,1,3,1,3,,1
2020-03-22,,7,,1,1,,,1,1,1,,,,,14,,,,1,1,,,2,45,,1,,2,2,2,,,,1,,,1,4,,3,3,1,2,,1,,2,3,6,,,1,2,,1,4,,,7,,3,,,1,11,1,4,,2,7,2,107,,1,1,1,3,2,1,6,3,1,1,1,,,,,,1,,2,1,1,1,2,1,,,12,1,2,,3,1,,,2,1,1,,6,,,2,,,,,,,1,2,,1,,,,,,1,,,2,1,,1,,,,,,,1,,,2,,,,,,1,1,,,,1,,2,,1,1,,2,25,1,,,5,4,6,,,6,3,,,,4,1,,1,1,,6,8,2,,,,1,2,1,6,,6,,1,3,1,3,,1
2020-03-23,,8,,1,1,,,1,1,1,,,,,15,,,,1,1,,,3,51,,1,,2,2,2,,,,2,,,1,4,,3,3,1,2,,1,,2,3,8,,,1,2,,1,4,,,7,,5,,1,1,12,1,5,,2,9,2,116,,1,1,1,3,2,1,6,3,2,1,1,,,,,,1,,2,1,1,1,2,1,,,14,1,2,,3,1,,,2,1,1,,6,,,3,,,,,,,1,2,,1,,,,,,1,,,2,1,,1,,,,,,,1,,,3,,,,,,1,1,,,,1,,2,,1,1,,2,25,1,,,5,4,6,,,6,3,,,,4,1,,1,1,,6,8,2,,,,1,2,1,6,,6,,2,3,1,5,,1
2020-03-24,,10,,1,1,,,1,1,1,,,,,20,,,,1,1,,,3,54,,1,,2,3,2,,,,2,,,1,4,,4,3,1,2,,1,,2,3,9,,1,1,2,,1,4,,,8,,6,,2,1,12,1,5,2,2,9,2,125,,1,2,1,3,2,1,7,4,3,1,1,,,,,,1,,2,1,1,1,2,1,,,14,1,2,,3,1,,,2,1,1,,7,,,4,,,,,,,1,2,,1,,,,,,1,,1,2,2,,1,,1,,,,,1,,,4,1,,,,,1,1,,,,1,,2,,1,1,,2,27,1,,,5,4,7,,,6,3,,,,4,2,,1,1,,6,10,2,,,,1,3,1,6,,6,,3,3,1,6,,1
2020-03-25,,10,,1,1,,,1,1,1,,,,,21,,,1,1,1,,,3,62,,1,,2,3,2,,,,2,,,1,4,,4,3,1,2,,2,,2,4,12,,1,1,2,,1,5,,,8,,6,,2,1,13,1,7,2,2,12,2,135,,1,2,1,3,2,1,7,4,3,1,1,,,,,,1,,2,1,1,1,2,1,,,15,1,2,,4,1,,,2,1,1,,8,,,5,,,,,,,1,2,,1,,,,,,1,,1,2,2,,1,,1,,,,,1,,,4,1,,,,,1,1,,,,2,,2,,1,1,,2,27,1,,1,7,4,7,,,6,3,,,,4,2,,1,2,,6,12,4,,,,1,3,1,6,,6,,3,3,3,6,,1
2020-03-26,,10,,1,1,,,1,1,1,,,,,21,1,1,1,1,1,,,4,70,,1,,2,3,2,,,,2,,,1,4,,5,3,1,2,,2,,2,4,12,,2,2,2,,1,5,,,8,,6,,3,1,13,1,10,2,2,12,2,145,,1,3,2,3,2,1,7,5,3,1,1,,,,,,2,,2,1,1,1,2,1,,,17,1,2,,4,1,,,2,1,1,,9,,,5,,,,,,,2,2,,1,,1,,,,1,,1,2,2,,1,,1,,,,,1,,,5,1,,,1,,1,1,,,,2,,2,,1,1,,2,45,1,,1,7,4,7,,,6,3,,,,4,2,,1,3,,6,12,5,,,,1,3,1,6,,7,,3,3,4,6,,1
2020-03-27,,12,,1,1,,,1,1,1,,,,1,21,1,1,1,1,1,,,4,71,,1,,2,3,2,,,,2,,,1,4,,5,3,1,2,,2,,2,6,14,,2,2,2,,2,7,1,,8,,6,,3,1,13,1,15,3,2,12,2,160,,1,3,2,3,2,1,7,6,3,1,1,,,,,,2,,2,1,1,1,2,1,,,17,1,2,,4,1,,,2,1,1,,9,,,5,,,,,,,2,3,,1,,1,,,,1,,1,2,4,,1,,1,,,,,1,,,5,1,,,1,,1,2,,,,2,,2,,1,1,,2,45,1,,1,7,4,7,,,8,4,,1,,4,2,,2,4,,7,13,7,1,,,1,4,1,7,,7,,3,3,5,6,,1
2020-03-28,,12,,1,1,,,1,1,1,,,,1,22,1,1,2,1,1,,,4,88,,1,,3,3,2,,,,2,,,1,4,,5,4,1,2,,2,,2,6,14,1,2,2,2,1,2,7,1,,9,,6,1,3,1,14,1,15,3,2,12,2,164,,1,3,2,3,2,1,7,6,3,1,1,1,1,,,,2,,2,1,1,1,2,1,1,,18,1,2,,4,1,,,2,1,1,,9,,,5,,,,,,,2,3,,1,,1,,,,1,,1,2,4,,1,,1,,,,,1,,,5,1,,,1,,1,4,,,,2,,2,,1,1,,2,45,1,,1,7,4,7,,,8,5,,2,,4,2,,3,4,,7,13,7,1,,,1,5,1,9,,8,,3,5,5,7,,2
2020-03-29,,12,,1,1,,,1,1,1,,,,1,23,1,1,2,1,1,,,4,96,,1,,4,3,2,,,,3,,,1,4,,5,4,1,2,,2,,2,6,15,1,2,2,2,1,2,7,1,,9,,6,1,3,1,14,1,15,3,2,12,2,170,,1,3,2,3,2,1,7,6,3,1,1,1,1,,,,2,,2,1,1,1,3,1,1,,18,1,2,,4,1,,,2,1,1,,9,,,5,,,,,,,2,3,,1,,1,,,,1,,1,2,8,,1,,1,,,,,1,,,5,1,,,1,,1,4,,,,2,,2,,1,1,,2,45,1,,1,7,4,7,,,9,5,,2,,4,2,,3,4,,7,13,7,1,,,1,5,1,9,,8,,3,5,5,7,,2
2020-03-30,,13,,1,1,,,2,1,1,,,,1,24,1,1,2,1,1,,,6,98,,1,,4,3,2,,,,4,,,1,4,,7,4,1,2,,2,,2,6,15,1,2,2,2,1,2,7,1,,9,,6,1,3,1,15,1,20,3,3,12,2,175,,1,4,3,3,2,1,7,6,4,1,1,1,1,,,,2,,2,1,1,1,3,1,1,,18,1,2,,4,1,,,2,1,1,,9,,,5,,,,,,,2,3,,1,,1,,,,1,,1,6,14,,1,1,2,,,,,1,1,,5,1,1,,1,,1,4,,,,2,,2,,1,1,,2,48,1,,1,8,4,7,,,10,5,,3,,4,2,,3,4,,8,13,7,1,,,1,5,1,9,,8,,3,6,5,8,,2
2020-03-31,,13,,1,1,,,2,1,1,,,,1,25,1,1,2,1,1,,,7,101,,1,,4,3,2,,,,4,,,1,4,,7,4,1,2,,2,,2,6,16,2,2,2,3,1,2,8,1,,9,,6,1,3,1,15,1,20,3,3,13,2,179,,2,4,3,3,2,1,7,6,4,2,1,1,1,,,,2,,2,1,1,1,3,1,1,,18,1,2,1,4,1,,,2,1,2,,9,,,5,,,,,,,2,3,,1,,1,,,,1,,1,6,26,,1,1,2,,,,,1,1,,5,1,1,,1,,1,5,,,,2,,4,,1,1,,3,48,1,,1,8,4,7,,,10,5,,3,,4,2,,3,4,,8,13,7,1,,,1,5,1,9,,8,,3,6,5,11,,2
2020-04-01,,15,,1,1,,,2,1,1,,,,1,25,1,1,2,1,1,,,7,112,,1,,4,3,2,,,,4,,,1,4,,7,4,1,2,,2,,2,6,17,2,2,2,5,1,2,8,1,,9,,6,1,5,1,15,3,24,3,3,16,2,182,,2,4,3,3,2,1,7,6,4,2,1,1,1,,,,2,,2,1,1,1,3,1,1,,18,1,2,3,4,1,,,2,1,3,,9,,,5,,,,,,,2,3,,1,,1,,,,1,,1,6,38,,1,1,5,,,,,1,1,,5,1,1,,1,,1,5,,,,3,,4,,1,1,,3,49,1,,1,8,7,7,,,11,5,,3,,4,2,,3,4,,8,13,7,1,,,1,5,1,9,,8,,3,6,5,12,,2
2020-04-02,,15,,1,1,,,2,1,1,,,,1,29,1,1,2,1,1,,,8,116,,1,,5,3,3,,,,4,,,1,4,,9,4,1,2,,2,,2,6,17,3,2,2,6,1,2,8,1,,9,,7,1,6,1,16,3,26,3,3,16,2,185,,2,4,3,3,2,1,7,6,4,2,1,1,1,,,,2,,2,1,1,1,3,1,1,,18,1,2,5,4,1,,,2,1,3,1,9,,,5,,,,,,,2,3,,1,,1,,,,1,,1,6,46,,2,1,5,,,,,1,1,,5,1,1,,1,,1,5,,,,3,,4,,1,1,,3,49,1,,1,9,7,7,,,11,6,,4,,4,2,,4,4,,8,13,7,1,,,1,5,1,9,,8,,3,6,5,12,,2
2020-04-03,,15,,1,1,1,,5,1,2,,,,1,32,1,1,3,1,1,,,9,124,,1,,5,3,3,,,,4,,,1,4,,9,4,1,2,,2,,2,6,17,3,2,2,6,1,2,8,1,,9,,7,1,6,1,16,3,27,3,3,17,2,192,,2,4,3,3,2,1,7,7,4,2,1,1,1,,,,2,,2,1,1,1,3,2,1,,19,1,2,6,4,1,,,2,1,3,1,9,,1,5,,,,,,,2,3,,1,,1,,,,1,,1,7,47,,3,1,5,,,,,1,1,,5,1,1,,1,,2,5,,,,4,,4,,1,1,,3,53,1,,1,9,7,7,,,11,6,,4,,4,2,,4,4,,8,13,7,1,,,1,5,1,9,,8,,3,6,5,12,,2
2020-04-04,,16,,1,1,1,,6,1,2,,,,1,33,1,1,3,1,1,,,9,130,,1,,5,3,3,,,,4,,,1,4,,9,4,1,2,,2,,2,6,17,3,2,2,6,1,2,8,1,,9,,8,1,6,1,16,3,27,3,3,17,2,193,,2,4,3,3,2,1,7,7,4,2,1,1,1,,,,2,,2,1,1,1,3,4,1,,20,1,2,6,4,1,,,2,1,3,1,9,,1,5,,,,,,,2,3,,1,,1,,,,1,,1,11,47,,3,1,5,,,,,1,1,,5,1,1,,1,,2,5,,,,4,,4,,1,1,,3,53,1,,1,9,7,7,,,11,6,,4,,4,2,,4,4,,8,13,7,1,,,1,5,1,9,,10,,3,6,5,12,,2
